filePath,SWC Categories
DAppSCAN-source/contracts/openzeppelin-Decentraland_MANA_Token/mana-a13905356378cc0153dd3c2153c8ceae6400970d/ContinuousCrowdsale.sol,"SWC-101-Integer Overflow and Underflow, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/openzeppelin-Ribbon_Finance/ribbon-v2-3fa3bec15ad1e2b18ad87f979b87a68368497f13/contracts/vaults/base/RibbonVault.sol,SWC-119-Shadowing State Variables
DAppSCAN-source/contracts/openzeppelin-Opyn_Gamma_Protocol/GammaProtocol-d151621b33134789b29dc78eb89dad2b557b25b9/contracts/Controller.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/openzeppelin-Opyn_Gamma_Protocol/GammaProtocol-d151621b33134789b29dc78eb89dad2b557b25b9/contracts/OtokenFactory.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/openzeppelin-Opyn_Gamma_Protocol/GammaProtocol-d151621b33134789b29dc78eb89dad2b557b25b9/contracts/external/proxies/PayableProxyController.sol,SWC-126-Insufficient Gas Griefing
DAppSCAN-source/contracts/Iosiro-Dala Crowdsale Smart Contract Audit/dala-smart-contracts-175138b3d9ca0d61d341a2db26333519a9c13ad0/contracts/PausableToken.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Iosiro-Dala Crowdsale Smart Contract Audit/dala-smart-contracts-175138b3d9ca0d61d341a2db26333519a9c13ad0/contracts/Crowdsale.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/PeckShield-FarmHero/polygon-core-72130b46f9a0a8ce180406af5fbbf23433ec7cf3/contracts/StratX2_HERO_QuickV2.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Hacken-Samurai Legends/contract_samurai-legends-tokens-aff9f451dffc6854f29375ac21f8cedba8ee1101/contracts/SamuraiLegendsStaking.sol,SWC-116-Block values as a proxy for time
DAppSCAN-source/contracts/QuillAudits-Lido-Aave stETH/aave-protocol-v2-12c9111990c9699e84a36f30ba849486ef8f2a84/contracts/dependencies/openzeppelin/contracts/SignedSafeMath.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/QuillAudits-Lido-Aave stETH/aave-protocol-v2-12c9111990c9699e84a36f30ba849486ef8f2a84/contracts/protocol/tokenization/lido/AStETH.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/QuillAudits-Lido-Aave stETH/aave-protocol-v2-12c9111990c9699e84a36f30ba849486ef8f2a84/contracts/protocol/tokenization/lido/VariableDebtStETH.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-Alium Finance Smart Contract/alium-farm-e37d6af39af68049c2684085f025385407b4bd55/contracts/MasterChef.sol,"SWC-128-DoS With Block Gas Limit, SWC-107-Reentrancy"
DAppSCAN-source/contracts/QuillAudits-Buttercup Smart Contract/BEP20Token/BEP20Token.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Coinfabrik-EMDX – Protocol Audit/perpetual-protocol-emdx-main/src/Ark.sol,"SWC-113-DoS with Failed Call, SWC-102-Outdated Compiler Version"
DAppSCAN-source/contracts/QuillAudits-Glonk Smart Contract/code/GLONK.sol,"SWC-103-Floating Pragma, SWC-102-Outdated Compiler Version, SWC-120-Weak Sources of Randomness from Chain Attributes, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Trail_of_Bits-API3/airnode-991af4d69e82c1954a5c6c8e247cde8eb76101de/packages/airnode-protocol-v1/contracts/monetization/RequesterAuthorizerWhitelisterWithToken.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Trail_of_Bits-API3/airnode-991af4d69e82c1954a5c6c8e247cde8eb76101de/packages/airnode-protocol-v1/contracts/protocol/StorageUtils.sol,SWC-133-Hash Collisions With Multiple Variable Length Arguments
DAppSCAN-source/contracts/Trail_of_Bits-API3/airnode-991af4d69e82c1954a5c6c8e247cde8eb76101de/packages/airnode-protocol-v1/contracts/dapis/DapiServer.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/Chainsulting-GSPI Club-project1/openzeppelin-contracts-2.0.1/contracts/access/roles/CapperRole.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/openzeppelin-1inch_Fixed_Rate_Swap/fixed-rate-swap-b1600f61b77b6051388e6fb2cb0be776c5bcf2d1/FixedRateSwap.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/QuillAudits-Binamon Energy Smart Contract/code/BNRG.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/governance/LiquidityStaking.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Coinfabrik-Smart Contract Audit REAL Estate Crypto Token/real_contract-master/contracts/REAL.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Callisto_Network-Linear Token (LINA) Token Security Audit Report/code/BSCSCAN-2ae9952c1038dA3DafebA026B96053F24CBc03b3.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/PeckShield-CryptoZoan/code/code.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/PeckShield-SushiSwap/sushiswap-180bc9b642bba79c1ee4a63f71a3a0d36e64aa63/contracts/MasterChef.sol,"SWC-107-Reentrancy, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Hacken-Deflyball-V2/code/Token.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Iosiro-Synthetix Fomalhaut Release Smart Contract Audit/synthetix-95d73f7b74483e72fffe1f8ee90f037a2f7b8773/contracts/ExchangeRates.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Iosiro-Synthetix Fomalhaut Release Smart Contract Audit/synthetix-b1bbcf88cc3f49e5d67954003313ede4520ba00a/contracts/EtherCollateralsUSD.sol,SWC-134-Message call with hardcoded gas amount
DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8/contracts/pcv/balancer/BalancerLBPSwapper.sol,"SWC-105-Unprotected Ether Withdrawal, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8/contracts/oracle/CollateralizationOracle.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Hacken-SOAR-V1/code/SOAR.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Hacken-Etherlite/pos-contracts-e56317bd80a0368a1d9106361c188b589a419b94/contracts/TxPermission.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/QuillAudits-MiniDOGE Smart Contract/code/MiniDOGE.sol,"SWC-128-DoS With Block Gas Limit, SWC-107-Reentrancy"
DAppSCAN-source/contracts/Iosiro-Synthetix Mirfak Release Smart Contract Audit/synthetix-70ef93e3681b4fea4ac0dbd832485b576bdc1e43/EmptyEtherCollateral.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-ACYC Token Smart Contracts/AllCoinsYieldCapital0xB56A1f3310578f23120182Fb2e58c087EFE6e147/src/contracts/acyc.sol,"SWC-107-Reentrancy, SWC-126-Insufficient Gas Griefing, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-GameZilla Token Smart Contract/code/GameZilla.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/Sheesha.sol,"SWC-129-Typographical Error, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/SHEESHAVaultLP.sol,SWC-129-Typographical Error
DAppSCAN-source/contracts/ImmuneBytes-Sheesha Finance- Audit Report/sheesha-finance-36adeff12204228c1473b00199c1a35bfb61e943/LGE.sol,"SWC-129-Typographical Error, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/Hacken-Torekko/TRKContract-4f5cc91756b418cd0eb9eb733ca1c417698fc478/TRKContractWithoutMintFn.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/QuillAudits-ZortCoin Smart Contract/ZortCoin/ZortCoin.sol,"SWC-123-Requirement Violation, SWC-102-Outdated Compiler Version"
DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/consensys-Gitcoin_Token_Distribution/governance-ee5e45a008d65021831de9f3e83053026f2a4dd2/contracts/TokenDistributor.sol,"SWC-133-Hash Collisions With Multiple Variable Length Arguments, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/consensys-Gitcoin_Token_Distribution/governance-ee5e45a008d65021831de9f3e83053026f2a4dd2/contracts/GovernorAlpha.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Blockchain Labs NZ-BitHero/BitHeroToken-master/CrowdsaleBase.sol,"SWC-129-Typographical Error, SWC-103-Floating Pragma"
DAppSCAN-source/contracts/Blockchain Labs NZ-BitHero/BitHeroToken-master/DefaultFinalizeAgent.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/Blockchain Labs NZ-BitHero/BitHeroToken-master/AllocatedCrowdsaleMixin.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Blockchain Labs NZ-BitHero/BitHeroToken-master/Crowdsale.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/exchange/Exchange.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/liquidity/AMM.sol,"SWC-104-Unchecked Call Return Value, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/oracle/ChainlinkAdapter.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/perpetual/Perpetual.sol,"SWC-119-Shadowing State Variables, SWC-105-Unprotected Ether Withdrawal, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/perpetual/Brokerage.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/consensys-MCDEX_Mai_Protocol_V2/mai-protocol-v2-4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/lib/LibMath.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGPasswordManager.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGRaffle.sol,SWC-120-Weak Sources of Randomness from Chain Attributes
DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGAtomicSwap.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/PepperSec-POA-Network-Wizard/auth-os-applications-2840b97dea33c8cf455a67b2b9c7229e2cda1843/TokenWizard/crowdsale/DutchCrowdsale/contracts/DutchCrowdsaleIdx.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/PepperSec-POA-Network-Wizard/core-cebb1089c417a8e26bd97a44f7234bdb9d0bd781/contracts/core/Contract.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Callisto_Network-Wildfire Token Security Audit/Wildfirebeb20-main/wildfire.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/QuillAudits-CryptoBatz Smart Contract/crypto-batz-contracts-07ee07dd442c34622798f1ee5b73ef8ff59cef48/contracts/CryptoBatz.sol,SWC-116-Block values as a proxy for time
DAppSCAN-source/contracts/QuillAudits-AVX Smart Contract/code/code.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Hacken-DeHealth HLT Network/code/DeHealthToken.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Hacken-DeHealth HLT Network/code/DProxy.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/consensys-PoolTogether_LootBox_and_MultipleWinners_Strategy/loot-box-2cbea5a85d53c555e28791df5b264d7b32779eea/contracts/LootBox.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Trail_of_Bits-origin/origin-4b31657825523962434c6d4e4c61feb0bb1ee518/origin-contracts/contracts/marketplace/v00/Marketplace.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/SlowMist-SmoothyV1 Smart Contract Security Audit Report/smoothy-contract-f50450aa09f5031be5f7f330f527333571982d65/contracts/liquidity-mining/SmoothyMasterV1.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/QuillAudits-COX/code/COX.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/consensys-rICO/rICO-smart-contracts-77517a4dceed53ff7c5a7f7580cb805831a7f8d5/ReversibleICO.sol,"SWC-119-Shadowing State Variables, SWC-113-DoS with Failed Call"
DAppSCAN-source/contracts/Hacken-RedFox-V4/eth-bridge-contract-12b635b1a4425ee3cecd642b37423ddfadf8087b/ETHWAXBRIDGE.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Iosiro-Synthetix Alphard Release Smart Contract Audit/synthetix-f3537b973c51e1eb3556dd02619b31c0c24d4002/SynthetixDebtShare.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Iosiro-Synthetix Alphard Release Smart Contract Audit/synthetix-f3537b973c51e1eb3556dd02619b31c0c24d4002/FeePoolState.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Hacken-StudentCoin/stc-erc20-v2-412905ffa414c34b75fa4c52e5993318b2a5f067/STCERC20.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0/contracts/BCubePublicSale.sol,"SWC-107-Reentrancy, SWC-102-Outdated Compiler Version, SWC-120-Weak Sources of Randomness from Chain Attributes"
DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Stablecoins 3pool/stablecoins-3pool-adeb776933c6cb3b8306239cc3357d4c6239a88d/contracts/StrategyUSDC.sol,"SWC-104-Unchecked Call Return Value, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Stablecoins 3pool/stablecoins-3pool-adeb776933c6cb3b8306239cc3357d4c6239a88d/contracts/StrategyDAI.sol,"SWC-104-Unchecked Call Return Value, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Stablecoins 3pool/stablecoins-3pool-adeb776933c6cb3b8306239cc3357d4c6239a88d/contracts/StrategyUSDT.sol,"SWC-104-Unchecked Call Return Value, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/Hacken-Crodex/contracts-33725cd8d7aa018022a54aaa0e7fa29a89a4c2a4/staking/StakingRewardsFactory.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Chainsulting-ApeCoin/0x4d224452801ACEd8B2F0aebE155379bb5D594381/SimpeToken.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Hacken-Splash/splash-core-b38add0749f450a528197909005f6666cf609960/src/gameplay/PaidTournaments.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/Hacken-Constellation Network/LatticeStakingPool0x74299A718b2c44483a27325d7725F0B2646DE3B1/LatticeStakingPool0x74299A718b2c44483a27325d7725F0B2646DE3B1.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/Iosiro-Synthetix Shaula Release Smart Contract Audit/synthetix-82cc39e4a005576e00c9684e6f69fe0f8b623811/contracts/CollateralEth.sol,SWC-134-Message call with hardcoded gas amount
DAppSCAN-source/contracts/Trail_of_Bits-livepeer/protocol-929182cc684410d55eb9048f47ed1ec3ab70461a/contracts/bonding/BondingManager.sol,SWC-120-Weak Sources of Randomness from Chain Attributes
DAppSCAN-source/contracts/QuillAudits-BitSliced Smart Contract/SLICED-Smart-Contract-d243190125c15dbe9628a844f764a5d0e484f3a0/Sliced.sol,SWC-116-Block values as a proxy for time
DAppSCAN-source/contracts/Hacken-ZIXXAR INTERNATIONAL DISTRIBUTION SRL/staking-smart-contracts-e6ba771bba2a1e2c438202e246c963da2f3aa00f/Staking.sol,SWC-103-Floating Pragma
"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/vaults/StratAlpaca.sol",SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/PeckShield-COGI/cogi_contracts-c5dc614395f77a5b07c83223e5c8bac9d14d2e2c/contracts/CogiNFTMarket.sol,SWC-134-Message call with hardcoded gas amount
DAppSCAN-source/contracts/QuillAudits-Algovest/AlgoVestStaking0x090e69e7F48AFC059e480F297042DEA396B971e7/srv/tecmie/algovest/AVS-staking/contracts/stakin_contract.sol,"SWC-103-Floating Pragma, SWC-107-Reentrancy"
DAppSCAN-source/contracts/Hacken-Bolide-V2/contracts-9ca0cf09d7707bcbd942f0000f11059c5fb9c026/farming/contracts/libs/Migrations.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Hacken-Bolide-V2/contracts-9ca0cf09d7707bcbd942f0000f11059c5fb9c026/strategies/low_risk/contracts/Storage.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/PeckShield-AaveV3/code/aave-v3-core-14f6148e21b477d78347db6a1603039c9559e275/contracts/protocol/libraries/configuration/UserConfiguration.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/PeckShield-AaveV3/code/aave-v3-core-14f6148e21b477d78347db6a1603039c9559e275/contracts/protocol/libraries/logic/FlashLoanLogic.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/PeckShield-AaveV3/code/aave-v3-core-14f6148e21b477d78347db6a1603039c9559e275/contracts/protocol/libraries/logic/ReserveLogic.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/QuillAudits-Citrus Smart Contract/CitrusTechContract-e50a2a983928c10b76e6bc374ae6267f51af99b6/CitrusToken.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/QuillAudits-Bridge Network Smart Contract/bridgeToken-9636c155e8fcfff5cda8b609a77c7d4527b5b402/bridgeToken.sol,"SWC-103-Floating Pragma, SWC-100-Function Default Visibility, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82/contracts/DjiinAutoBuyer.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/QuillAudits-C.R.E.A.M. Finance-Compound Protocol/compound-protocol-23a4ae93adc70334553f5a83429a4e967c1eefaa/contracts/Comptroller.sol,"SWC-131-Presence of unused variables, SWC-126-Insufficient Gas Griefing, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-C.R.E.A.M. Finance-Compound Protocol/compound-protocol-23a4ae93adc70334553f5a83429a4e967c1eefaa/contracts/CCollateralCapErc20.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-C.R.E.A.M. Finance-Compound Protocol/compound-protocol-23a4ae93adc70334553f5a83429a4e967c1eefaa/contracts/CCollateralCapErc20Delegate.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/PeckShield-ERC20_FAT/code/code.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Iosiro-Synthetix Phase 2 Smart Contract Audit/synthetix-fdd4782ebebd7b4892c8a68000f76708d5d1aa7b/Proxyable.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/Iosiro-Synthetix Phase 2 Smart Contract Audit/synthetix-fdd4782ebebd7b4892c8a68000f76708d5d1aa7b/FeePool.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Iosiro-Synthetix Phase 2 Smart Contract Audit/synthetix-fdd4782ebebd7b4892c8a68000f76708d5d1aa7b/Synthetix.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Iosiro-Synthetix Phase 2 Smart Contract Audit/synthetix-fdd4782ebebd7b4892c8a68000f76708d5d1aa7b/EternalStorage.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/Callisto_Network-Axiemon Token Security Audit/code/BSCSCAN-0xC512261b8AE70260447A74aC7d94dAee150B90C0.sol,"SWC-123-Requirement Violation, SWC-131-Presence of unused variables, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-Magic Cube Smart Contract/code/TokenInfo.sol,"SWC-103-Floating Pragma, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/pools/ActionPools.sol,"SWC-104-Unchecked Call Return Value, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/utils/BuybackBooToken.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/xMPH.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/ImmuneBytes-SportsIcon-Audit Report/SportsIcon-Vesting-8a26ed5c3a52b7a4d1b22a38b40dd80783ecc6a3/SportsIconPrivateVesting.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/FPI/TWAMM.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/FraxUnifiedFarmTemplate.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/PeckShield-Duet_Bond/duet-bond-contract-549f7d3a4973a918cb12059cc1ef3f2ace56d9bc/contracts/VaultFarm.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Hacken-VYNKSAFE/code/main.sol,"SWC-103-Floating Pragma, SWC-104-Unchecked Call Return Value, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/SlowMist-DODO-NFTPool Smart Contract Security Audit Report/contractV2-e16ceb038ed6bf070ea75d9359c7ad54e6f3e226/contracts/NFTPool/impl/BaseFilterV1.sol,SWC-120-Weak Sources of Randomness from Chain Attributes
DAppSCAN-source/contracts/PeckShield-XSwap/xswap-326a3246b327cd2b8481fd8c22fe8d864e43b0da/contracts/XSwap.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Hacken-PolkaBridge/PolkaBridge-DEX-21b662c48caf08242bfa01621bbbafc957e4ff31/farming/Contracts/PolkaBridgeFarm.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/Chainsulting-GSPI Club-project2/openzeppelin-contracts-3.2.0/contracts/access/AccessControl.sol,"SWC-103-Floating Pragma, SWC-102-Outdated Compiler Version"
DAppSCAN-source/contracts/QuillAudits-April Smart Contract/code/BEP20Token.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58/contracts/Moloch.sol,"SWC-101-Integer Overflow and Underflow, SWC-105-Unprotected Ether Withdrawal, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/libraries/Random.sol,SWC-120-Weak Sources of Randomness from Chain Attributes
DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/token/vDSGToken.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/SinglePool.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Coinbae-Barnbridge_Staking_Pool/Staking0xb0Fa2BeEe3Cf36a7Ac7E99B885b48538Ab364853/contracts/Staking.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Byterocket-AsyncArt v2[05.26.2020]/async-contracts-1bbca6bfe1a171f1bb8369ff129d5aac234a6664/contracts/AsyncArtwork_v2.sol,"SWC-108-State Variable Default Visibility, SWC-131-Presence of unused variables"
DAppSCAN-source/contracts/ImmuneBytes-HaggleX-Audit Report/Hag-token-9c2d7821bf5740afc4437c9a2bd3ace7ec883137/HaggleToken.sol,SWC-128-DoS With Block Gas Limit
